cik,company_name,filing_date,is_basic_earnings_per_share_unit,is_basic_earnings_per_share_value,is_cost_of_revenue_unit,is_cost_of_revenue_value,is_gross_profit_unit,is_gross_profit_value,is_operating_expenses_unit,is_operating_expenses_value,is_revenues_unit,is_revenues_value,ci_comprehensive_income_loss_unit,ci_comprehensive_income_loss_value,ci_comprehensive_income_loss_attributable_to_parent_unit,ci_comprehensive_income_loss_attributable_to_parent_value,ci_other_comprehensive_income_loss_unit,ci_other_comprehensive_income_loss_value,cfs_exchange_gains_losses_unit,cfs_exchange_gains_losses_value,cfs_net_cash_flow_unit,cfs_net_cash_flow_value,cfs_net_cash_flow_from_financing_activities_unit,cfs_net_cash_flow_from_financing_activities_value,bs_assets_unit,bs_assets_value,bs_current_assets_unit,bs_current_assets_value,bs_liabilities_and_equity_unit,bs_liabilities_and_equity_value,bs_fixed_assets_unit,bs_fixed_assets_value,bs_equity_attributable_to_noncontrolling_interest_unit,bs_equity_attributable_to_noncontrolling_interest_value,bs_noncurrent_assets_unit,bs_noncurrent_assets_value,bs_liabilities_unit,bs_liabilities_value,bs_other_than_fixed_noncurrent_assets_unit,bs_other_than_fixed_noncurrent_assets_value,bs_equity_attributable_to_parent_unit,bs_equity_attributable_to_parent_value,bs_noncurrent_liabilities_unit,bs_noncurrent_liabilities_value,bs_current_liabilities_unit,bs_current_liabilities_value,bs_equity_unit,bs_equity_value,cfs_net_cash_flow_from_op_and_inv
1462056,"Backblaze, Inc.",2023-08-14,USD / shares,-0.41,USD,12538000.0,USD,12051000.0,USD,25965000.0,USD,24589000.0,USD,-14337000.0,USD,-14337000.0,USD,0.0,,,USD,2371000.0,USD,-2110000.0,USD,134555000.0,USD,44726000.0,USD,134555000.0,,,USD,0.0,USD,89829000.0,USD,80370000.0,,,USD,54185000.0,USD,29328000.0,USD,51042000.0,USD,54185000.0,4481000.0
1477845,"Annovis Bio, Inc.",2023-08-14,USD / shares,-1.07,,87502000.0,,,USD,9759700.0,USD,0.0,USD,-9537122.0,USD,-9537122.0,USD,0.0,,,USD,0.0,USD,8572191.0,USD,22816484.0,USD,22816484.0,USD,22816484.0,,,USD,0.0,USD,0.0,USD,2073849.0,,,USD,20742635.0,USD,0.0,USD,2073849.0,USD,20742635.0,-8572191.0
1841968,"P10, Inc.",2023-08-14,USD / shares,0.02,,87502000.0,,,USD,52148000.0,USD,62472000.0,USD,2102000.0,USD,2102000.0,USD,0.0,,,USD,-10996000.0,USD,-19500000.0,USD,819741000.0,USD,819741000.0,USD,819741000.0,USD,3402000.0,USD,40977000.0,USD,0.0,USD,384665000.0,USD,-3402000.0,USD,394099000.0,USD,0.0,USD,384665000.0,USD,435076000.0,8504000.0
1790625,"AgileThought, Inc.",2023-08-14,USD / shares,-0.42,USD,26040000.0,USD,12285000.0,USD,17574000.0,USD,38325000.0,USD,-20784000.0,USD,-20770000.0,USD,-475000.0,USD,12000.0,USD,850000.0,USD,-879000.0,USD,186593000.0,USD,47495000.0,USD,186593000.0,USD,3414000.0,USD,-83000.0,USD,139098000.0,USD,157359000.0,USD,139098000.0,USD,29317000.0,USD,6125000.0,USD,151234000.0,USD,29234000.0,1729000.0
1880441,Battery Future Acquisition Corp.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,3251234.0,USD,3251234.0,USD,0.0,,,USD,39850.0,,-657000.0,USD,121216324.0,USD,347896.0,USD,121216324.0,,,USD,0.0,USD,120868428.0,USD,5863243.0,,,USD,-5514459.0,USD,3122675.0,USD,2740568.0,USD,-5514459.0,411707.0
1825962,Quadro Acquisition One Corp.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,-458126.0,USD,-458126.0,USD,0.0,,,USD,-946.0,USD,314080.0,USD,26731243.0,USD,26731243.0,USD,26731243.0,,,USD,0.0,USD,0.0,USD,5068003.0,,,USD,-4968003.0,USD,3627173.0,USD,1440830.0,USD,-4968003.0,-315026.0
1854583,"Abri SPAC I, Inc.",2023-08-14,,,USD,30000.0,,,USD,528049.0,USD,0.0,USD,-374855.0,USD,-374855.0,USD,0.0,,,USD,-130928.0,USD,312500.0,USD,13915134.0,USD,264356.0,USD,13915134.0,,,USD,0.0,USD,13650778.0,USD,7752795.0,,,USD,-7288232.0,USD,4744595.0,USD,3008200.0,USD,-7288232.0,-443428.0
1894210,Qomolangma Acquisition Corp.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,189391.0,USD,189391.0,USD,0.0,,,USD,-118026.0,USD,0.0,USD,55602238.0,USD,226894.0,USD,55602238.0,,,USD,0.0,USD,55375344.0,USD,26125679.0,,,USD,-3399184.0,USD,2157148.0,USD,23968531.0,USD,-3399184.0,-118026.0
1600422,"Superior Drilling Products, Inc.",2023-08-14,USD / shares,0.01,USD,2013167.0,USD,3354183.0,USD,2808251.0,USD,5367350.0,USD,323167.0,USD,323167.0,USD,0.0,,,USD,-776112.0,USD,213800.0,USD,21322395.0,USD,9564318.0,USD,21322395.0,USD,11086053.0,USD,0.0,USD,11758077.0,USD,10935960.0,USD,672024.0,USD,10386435.0,USD,5462705.0,USD,5473255.0,USD,10386435.0,-989912.0
1022899,"Protagenic Therapeutics, Inc.\new",2023-08-14,USD / shares,-0.28,,87502000.0,,,USD,1143742.0,USD,0.0,USD,-1167289.0,USD,-1167289.0,USD,-1167289.0,,,USD,0.0,USD,-80273.0,USD,6919121.0,USD,6917526.0,USD,6919121.0,USD,1595.0,USD,0.0,USD,1595.0,USD,1505390.0,USD,0.0,USD,5413731.0,USD,0.0,USD,1505390.0,USD,5413731.0,80273.0
1844389,Ace Global Business Acquisition Ltd,2023-08-14,USD / shares,-0.08,USD,30000.0,,,USD,-188030.0,,116920000.0,USD,117334.0,USD,117334.0,USD,0.0,,,USD,-10505.0,USD,247835.0,USD,26331020.0,USD,65288.0,USD,26331020.0,,,USD,0.0,USD,26265732.0,USD,5742259.0,,,USD,-5676971.0,USD,1857477.0,USD,3884782.0,USD,-5676971.0,-258340.0
1858007,Goldenstone Acquisition Ltd.,2023-08-14,USD / shares,0.11,,87502000.0,,,,61616000.0,,116920000.0,USD,289187.0,USD,289187.0,USD,0.0,,,USD,254989.0,USD,700000.0,USD,61717780.0,USD,549579.0,USD,61717780.0,,,USD,0.0,USD,61168201.0,USD,3981013.0,,,USD,-3509311.0,USD,2064754.0,USD,1916259.0,USD,-3509311.0,-445011.0
1842566,BYTE Acquisition Corp.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,-1820311.0,USD,-1820311.0,USD,0.0,,,USD,-354344.0,USD,-683948.0,USD,25201701.0,USD,254271.0,USD,25201701.0,,,USD,0.0,USD,24947430.0,USD,16631824.0,USD,24947430.0,USD,-16277553.0,USD,14168174.0,USD,2463650.0,USD,-16277553.0,329604.0
1849670,"PB Bankshares, Inc.",2023-08-14,USD / shares,0.24,,87502000.0,,,USD,-518000.0,USD,223000.0,USD,351000.0,USD,351000.0,USD,351000.0,,,USD,7547000.0,USD,18773000.0,USD,412573000.0,USD,412573000.0,USD,412573000.0,USD,2103000.0,USD,0.0,USD,0.0,USD,366396000.0,USD,-2103000.0,USD,46177000.0,USD,0.0,USD,366396000.0,USD,46177000.0,-11226000.0
1851612,Crixus BH3 Acquisition Co,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,2405303.0,USD,2405303.0,USD,0.0,,,USD,78877.0,USD,202509.0,USD,52438674.0,USD,163495.0,USD,52438674.0,,,USD,0.0,USD,52275179.0,USD,8730127.0,,,USD,-8222050.0,USD,8050000.0,USD,680127.0,USD,-8222050.0,-123632.0
1044378,BIOCEPT INC,2023-08-14,USD / shares,-3.5,USD,2550000.0,USD,-1961000.0,USD,4153000.0,USD,589000.0,USD,-3631000.0,USD,-3631000.0,USD,0.0,,,USD,-141000.0,USD,2967000.0,USD,22103000.0,USD,8860000.0,USD,22103000.0,USD,2395000.0,USD,0.0,USD,13243000.0,USD,21813000.0,USD,10848000.0,USD,290000.0,USD,16911000.0,USD,4902000.0,USD,290000.0,-3108000.0
1806310,"Taysha Gene Therapies, Inc.",2023-08-14,USD / shares,-0.38,,87502000.0,,,USD,25779000.0,USD,2395000.0,USD,-24598000.0,USD,-24598000.0,USD,0.0,,,USD,-18342000.0,USD,377000.0,USD,81543000.0,USD,54115000.0,USD,81543000.0,USD,14139000.0,USD,0.0,USD,27428000.0,USD,118657000.0,USD,13289000.0,USD,-37114000.0,USD,68016000.0,USD,50641000.0,USD,-37114000.0,-18719000.0
1861063,Aquaron Acquisition Corp.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,311101.0,USD,311101.0,USD,0.0,,,USD,28385.0,USD,130000.0,USD,57070454.0,USD,57070454.0,USD,57070454.0,,,USD,0.0,USD,0.0,USD,29940555.0,,,USD,-3456549.0,USD,0.0,USD,29940555.0,USD,-3456549.0,-101615.0
1822366,Altitude Acquisition Corp.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,-1658466.0,USD,-1658466.0,USD,0.0,,,USD,49654.0,USD,-3436338.0,USD,13728625.0,USD,116121.0,USD,13728625.0,,,USD,0.0,USD,13612504.0,USD,21882875.0,,,USD,-21500781.0,USD,19569295.0,USD,2313580.0,USD,-21500781.0,3485992.0
1847891,Acropolis Infrastructure Acquisition Corp.,2023-08-14,,,,87502000.0,,,USD,700174.0,USD,0.0,USD,2472590.0,USD,2472590.0,USD,0.0,,,USD,-89876.0,USD,-272441970.0,USD,82630033.0,USD,34575.0,USD,82630033.0,,,USD,0.0,USD,82595458.0,USD,19655113.0,,,USD,-19382605.0,USD,12075000.0,USD,7580113.0,USD,-19382605.0,272352094.0
1686850,"Motus GI Holdings, Inc.",2023-08-14,USD / shares,-0.4,USD,31000.0,USD,82000.0,USD,2764000.0,USD,113000.0,USD,-2997000.0,USD,-2997000.0,USD,0.0,,,USD,-127000.0,USD,2493000.0,USD,11741000.0,USD,9810000.0,USD,11741000.0,USD,1209000.0,USD,0.0,USD,1931000.0,USD,12704000.0,USD,722000.0,USD,-963000.0,USD,8253000.0,USD,4451000.0,USD,-963000.0,-2620000.0
1890671,DUET Acquisition Corp.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,-385045.0,USD,-385045.0,USD,0.0,,,USD,37330.0,USD,-35814508.0,USD,53130961.0,USD,64396.0,USD,53130961.0,,,USD,0.0,USD,53066565.0,USD,5152511.0,,,USD,-3218292.0,USD,2587500.0,USD,2565011.0,USD,-3218292.0,35851838.0
1401040,DiaMedica Therapeutics Inc.,2023-08-14,USD / shares,-0.16,,87502000.0,,,,61616000.0,,116920000.0,USD,-4511000.0,USD,-4511000.0,USD,-4511000.0,,,USD,3692000.0,USD,36850000.0,USD,62050000.0,USD,41231000.0,USD,62050000.0,USD,133000.0,USD,0.0,USD,20819000.0,USD,2307000.0,USD,20819000.0,USD,59743000.0,USD,361000.0,USD,1946000.0,USD,59743000.0,-33158000.0
1861541,Pegasus Digital Mobility Acquisition Corp.,2023-08-14,,,,87502000.0,,,USD,1164036.0,USD,0.0,USD,-89484.0,USD,-89484.0,USD,0.0,,,USD,-897484.0,USD,-158217467.0,USD,77452737.0,USD,492910.0,USD,77452737.0,,,USD,0.0,USD,76959827.0,USD,17689526.0,USD,76959827.0,USD,-17196616.0,USD,10247500.0,USD,7442026.0,USD,-17196616.0,157319983.0
1743745,"Greenlane Holdings, Inc.",2023-08-14,USD / shares,-6.56,USD,15051000.0,USD,4574000.0,USD,14103000.0,USD,19625000.0,USD,-10498000.0,USD,-10490000.0,USD,27000.0,USD,27000.0,USD,-1221000.0,USD,-3944000.0,USD,114483000.0,USD,49486000.0,USD,114483000.0,,,USD,-45000.0,USD,64997000.0,USD,39433000.0,,,USD,75095000.0,USD,4144000.0,USD,35289000.0,USD,75050000.0,2723000.0
1828723,"Altus Power, Inc.",2023-08-14,USD / shares,0.04,,87502000.0,,,USD,34506000.0,USD,46513000.0,USD,7140000.0,USD,10595000.0,USD,3770000.0,,,USD,-46000.0,USD,42571000.0,USD,1735387000.0,USD,106306000.0,USD,1735387000.0,USD,1405497000.0,USD,34446000.0,USD,1629081000.0,USD,1232269000.0,USD,223584000.0,USD,448005000.0,USD,1134839000.0,USD,97430000.0,USD,482451000.0,-42617000.0
1035092,SHORE BANCSHARES INC,2023-08-14,USD / shares,0.2,,87502000.0,,,USD,-1853000.0,USD,3660000.0,USD,3618000.0,USD,3618000.0,USD,-400000.0,,,USD,8118000.0,USD,85219000.0,USD,3641631000.0,USD,3641631000.0,USD,3641631000.0,USD,51036000.0,USD,0.0,USD,0.0,USD,3278491000.0,USD,-51036000.0,USD,363140000.0,USD,0.0,USD,3278491000.0,USD,363140000.0,-77101000.0
1527096,Miromatrix Medical Inc.,2023-08-14,USD / shares,-0.24,USD,125000.0,USD,-116483.0,USD,6571929.0,USD,8517.0,USD,-6530420.0,USD,-6530420.0,USD,0.0,,,USD,-9048121.0,USD,-220762.0,USD,28451167.0,USD,21881468.0,USD,28451167.0,USD,4998862.0,USD,0.0,USD,6569699.0,USD,6902917.0,USD,1570837.0,USD,21548250.0,USD,3015432.0,USD,3887485.0,USD,21548250.0,-8827359.0
1838513,Marblegate Acquisition Corp.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,-1030862.0,USD,-1030862.0,USD,0.0,,,USD,-557837.0,USD,810000.0,USD,10746245.0,USD,292264.0,USD,10746245.0,,,USD,0.0,USD,10453981.0,USD,22195161.0,,,USD,-19393275.0,USD,19201773.0,USD,2993388.0,USD,-19393275.0,-1367837.0
1832136,Osiris Acquisition Corp.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,-5835717.0,USD,-5835717.0,USD,0.0,,,USD,-1150056.0,,-657000.0,USD,32913422.0,USD,353270.0,USD,32913422.0,,,USD,0.0,USD,32560152.0,USD,21203609.0,,,USD,-20754311.0,USD,17005749.0,USD,4197860.0,USD,-20754311.0,411707.0
1892747,Valuence Merger Corp. I,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,1585040.0,USD,1585040.0,USD,0.0,,,USD,-51380.0,,-657000.0,USD,67391903.0,USD,459514.0,USD,67391903.0,,,USD,0.0,USD,66932389.0,USD,11433667.0,,,USD,-10974153.0,USD,8105480.0,USD,3328187.0,USD,-10974153.0,411707.0
1840425,Bellevue Life Sciences Acquisition Corp.,2023-08-14,USD / shares,0.03,,87502000.0,,,,61616000.0,,116920000.0,USD,301464.0,USD,301464.0,USD,0.0,,,USD,-347621.0,USD,0.0,USD,71494506.0,USD,58976.0,USD,71494506.0,,,USD,0.0,USD,71435530.0,USD,2611371.0,,,USD,-2094509.0,USD,2070000.0,USD,541371.0,USD,-2094509.0,-347621.0
1760903,"Jupiter Wellness, Inc.",2023-08-14,USD / shares,-0.01,USD,1861509.0,USD,503749.0,USD,1998701.0,USD,2365258.0,USD,-359591.0,USD,-359591.0,USD,0.0,,,USD,-964618.0,USD,187676.0,USD,11079508.0,USD,9170351.0,USD,11079508.0,USD,149012.0,USD,0.0,USD,1909157.0,USD,5411004.0,USD,1760145.0,USD,5668504.0,USD,413727.0,USD,4997277.0,USD,5668504.0,-1152294.0
1849475,Newcourt Acquisition Corp,2023-08-14,,,,87502000.0,,,USD,512088.0,,116920000.0,USD,-62843.0,USD,-62843.0,USD,0.0,,,USD,-6155.0,USD,492770.0,USD,16725583.0,USD,181394.0,USD,16725583.0,,,USD,0.0,USD,16544189.0,USD,31875674.0,,,USD,-15150091.0,USD,16611370.0,USD,15264304.0,USD,-15150091.0,-498925.0
1642375,"Guardion Health Sciences, Inc.",2023-08-14,USD / shares,-0.93,USD,1540549.0,USD,1249268.0,USD,2261914.0,USD,2789817.0,USD,-1172411.0,USD,-1172411.0,USD,0.0,,,USD,-408639.0,USD,0.0,USD,13474071.0,USD,13431028.0,USD,13474071.0,USD,43043.0,USD,0.0,USD,43043.0,USD,6233026.0,USD,0.0,USD,7241045.0,USD,4236500.0,USD,1996526.0,USD,7241045.0,-408639.0
1873441,Blockchain Coinvestors Acquisition Corp. I,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,715816.0,USD,715816.0,USD,0.0,,,USD,78762.0,USD,991420.0,USD,38875925.0,USD,336394.0,USD,38875925.0,,,USD,0.0,USD,38539531.0,USD,19356482.0,,,USD,-18920088.0,USD,12649879.0,USD,6706603.0,USD,-18920088.0,-912658.0
1305253,"Eiger BioPharmaceuticals, Inc.",2023-08-14,USD / shares,-0.47,,87502000.0,,,USD,24624000.0,USD,4643000.0,USD,-20689000.0,USD,-20689000.0,USD,-20689000.0,USD,13000.0,USD,7802000.0,USD,-22000.0,USD,72358000.0,USD,70484000.0,USD,72358000.0,USD,755000.0,USD,0.0,USD,1874000.0,USD,57063000.0,USD,1119000.0,USD,15295000.0,USD,40350000.0,USD,16713000.0,USD,15295000.0,7824000.0
1847513,CORNER GROWTH ACQUISITION CORP. 2,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,-726763.0,USD,-726763.0,USD,0.0,,,USD,-50172.0,USD,195000.0,USD,20585255.0,USD,317523.0,USD,20585255.0,,,USD,0.0,USD,20267732.0,USD,11572985.0,,,USD,-11255462.0,USD,7636105.0,USD,3936880.0,USD,-11255462.0,-245172.0
1825473,Prospector Capital Corp.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,-3381807.0,USD,-3381807.0,USD,0.0,,,USD,75746.0,USD,425000.0,USD,23610515.0,USD,148086.0,USD,23610515.0,,,USD,0.0,USD,23462429.0,USD,5916032.0,,,USD,-5767946.0,USD,1073623.0,USD,4842409.0,USD,-5767946.0,-349254.0
1903392,ClimateRock,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,106798.0,USD,106798.0,USD,0.0,,,USD,-257167.0,USD,-54724731.0,USD,27564272.0,USD,27564272.0,USD,27564272.0,,,USD,0.0,USD,0.0,USD,4561821.0,,,USD,-4325847.0,USD,0.0,USD,4561821.0,USD,-4325847.0,54467564.0
1857086,Deep Medicine Acquisition Corp.,2023-08-14,,,,87502000.0,,,USD,372100.0,USD,110535.0,USD,-261565.0,USD,-261565.0,USD,0.0,,,USD,-53503.0,,-657000.0,USD,10013371.0,USD,10013371.0,USD,10013371.0,,,USD,0.0,USD,0.0,USD,7720758.0,,,USD,-7012356.0,USD,4427500.0,USD,3293258.0,USD,-7012356.0,411707.0
1814287,"Abacus Life, Inc.",2023-08-14,USD / shares,0.13,USD,973400.0,USD,10405365.0,USD,2034771.0,USD,11378765.0,USD,6603886.0,USD,6659997.0,USD,-119663.0,,,USD,-9412062.0,USD,105349675.0,USD,277334437.0,USD,32206622.0,USD,277334437.0,USD,177931.0,USD,355789.0,USD,245127815.0,USD,116835522.0,USD,244949884.0,USD,160143126.0,USD,102941100.0,USD,13894422.0,USD,160498915.0,-114761737.0
1824153,Leo Holdings Corp. II,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,-97302.0,USD,-97302.0,USD,0.0,,,USD,0.0,USD,720000.0,USD,48699687.0,USD,55981.0,USD,48699687.0,,,USD,0.0,USD,48643706.0,USD,16343393.0,,,USD,-16187412.0,USD,13446295.0,USD,2897098.0,USD,-16187412.0,-720000.0
1744494,"ADVENT TECHNOLOGIES HOLDINGS, INC.",2023-08-14,USD / shares,-0.41,USD,1905000.0,USD,-793000.0,USD,20494000.0,USD,1112000.0,USD,-21837000.0,USD,-21837000.0,USD,-21837000.0,USD,83000.0,USD,-83000.0,USD,10907000.0,USD,63902000.0,USD,31468000.0,USD,63902000.0,USD,20507000.0,USD,0.0,USD,32434000.0,USD,23843000.0,USD,32434000.0,USD,40059000.0,USD,10464000.0,USD,13379000.0,USD,40059000.0,-10990000.0
1733413,"TFF Pharmaceuticals, Inc.",2023-08-14,USD / shares,-0.14,,87502000.0,,,USD,5352261.0,USD,333351.0,USD,-5020206.0,USD,-5020206.0,USD,0.0,,,USD,8687142.0,USD,-59229.0,USD,13569309.0,USD,9415568.0,USD,13569309.0,USD,2157512.0,USD,0.0,USD,4153741.0,USD,1287267.0,USD,1996229.0,USD,12282042.0,USD,72328.0,USD,1214939.0,USD,12282042.0,8746371.0
1871149,"Real Good Food Company, Inc.",2023-08-14,USD / shares,-0.58,USD,30551000.0,USD,4812000.0,USD,15449000.0,USD,35363000.0,USD,-14586000.0,USD,-14586000.0,USD,0.0,,,USD,151000.0,USD,11224000.0,USD,138859000.0,USD,76699000.0,USD,138859000.0,USD,36193000.0,USD,-32582000.0,USD,62160000.0,USD,171441000.0,USD,25967000.0,USD,31054000.0,USD,133304000.0,USD,38137000.0,USD,-32582000.0,-11073000.0
1117057,Planet Green Holdings Corp.,2023-08-14,USD / shares,-0.17,USD,4530789.0,USD,42654.0,USD,1292839.0,USD,4573443.0,USD,-13316004.0,USD,-13316004.0,USD,-1116356.0,,,USD,4786957.0,USD,272199.0,USD,48826846.0,USD,17647297.0,USD,48826846.0,,,USD,0.0,USD,31179549.0,USD,22510113.0,USD,31179549.0,USD,26316733.0,USD,504595.0,USD,22005518.0,USD,26316733.0,4514758.0
1178697,SONIM TECHNOLOGIES INC,2023-08-14,USD / shares,0.01,USD,22409000.0,USD,4426000.0,USD,3679000.0,USD,26835000.0,USD,509000.0,USD,509000.0,USD,0.0,,,USD,-3493000.0,USD,-36000.0,USD,53740000.0,USD,43468000.0,USD,53740000.0,USD,83000.0,USD,0.0,USD,10272000.0,USD,32091000.0,USD,10189000.0,USD,21649000.0,USD,1446000.0,USD,30645000.0,USD,21649000.0,-3457000.0
814586,"Lifeway Foods, Inc.",2023-08-14,USD / shares,0.22,USD,27950000.0,USD,11280000.0,USD,6514000.0,USD,39230000.0,USD,3156000.0,USD,3156000.0,USD,0.0,,,USD,2240000.0,USD,0.0,USD,72164000.0,USD,29657000.0,USD,72164000.0,USD,21699000.0,USD,0.0,USD,42507000.0,USD,19992000.0,USD,20808000.0,USD,52172000.0,USD,7859000.0,USD,12133000.0,USD,52172000.0,2240000.0
1829953,Corner Growth Acquisition Corp.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,-1307781.0,USD,-1307781.0,USD,0.0,,,USD,-2120.0,USD,-8085079.0,USD,4579507.0,USD,143352.0,USD,4579507.0,,,USD,0.0,USD,4436155.0,USD,9909539.0,,,USD,-9766187.0,USD,6721333.0,USD,3188206.0,USD,-9766187.0,8082959.0
1553788,"SPLASH BEVERAGE GROUP, INC.",2023-08-14,USD / shares,-0.13,USD,3417868.0,USD,1777083.0,USD,5998432.0,USD,5194951.0,,,,,USD,-5626023.0,USD,-15773.0,USD,-1242562.0,USD,1193517.0,USD,13133067.0,USD,6895002.0,USD,13133067.0,USD,423844.0,USD,0.0,USD,6238065.0,USD,9163069.0,USD,6238065.0,USD,3969998.0,USD,601616.0,USD,8561453.0,USD,3969998.0,-2436079.0
1674227,SCWorx Corp.,2023-08-14,USD / shares,-0.01,USD,616030.0,USD,375069.0,USD,523532.0,USD,991099.0,USD,-153922.0,USD,-153922.0,USD,0.0,,,USD,0.0,USD,231137.0,USD,9048832.0,USD,682365.0,USD,9048832.0,,,USD,0.0,USD,8366467.0,USD,2454524.0,,,USD,6594308.0,USD,114298.0,USD,2340226.0,USD,6594308.0,-231137.0
1708599,"AgeX Therapeutics, Inc.",2023-08-14,USD / shares,-0.07,USD,5000.0,USD,4000.0,USD,1890000.0,USD,9000.0,USD,-2669000.0,USD,-2669000.0,USD,10000.0,,,USD,0.0,USD,2000000.0,USD,12277000.0,USD,1350000.0,USD,12277000.0,,,USD,-121000.0,USD,10927000.0,USD,34573000.0,,,USD,-22175000.0,USD,10068000.0,USD,24505000.0,USD,-22296000.0,-2000000.0
1870143,RCF Acquisition Corp.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,552924.0,USD,552924.0,USD,0.0,,,USD,531175.0,USD,-103589892.0,USD,138967990.0,USD,618284.0,USD,138967990.0,,,USD,0.0,USD,138349706.0,USD,13733632.0,,,USD,-13015348.0,USD,10834000.0,USD,2899632.0,USD,-13015348.0,104121067.0
806517,PSYCHEMEDICS CORP,2023-08-14,USD / shares,-0.13,USD,3478000.0,USD,2059000.0,USD,2476000.0,USD,5537000.0,USD,-726000.0,USD,-726000.0,USD,0.0,,,USD,-1935000.0,USD,-928000.0,USD,16386000.0,USD,8228000.0,USD,16386000.0,,,USD,0.0,USD,8158000.0,USD,7259000.0,,,USD,9127000.0,USD,1620000.0,USD,5639000.0,USD,9127000.0,-1007000.0
1575434,"Vericity, Inc.",2023-08-14,USD / shares,0.13,,87502000.0,,,USD,25716000.0,USD,44737000.0,USD,-208000.0,USD,-208000.0,USD,-208000.0,,,USD,1316000.0,USD,901000.0,USD,792921000.0,USD,792921000.0,USD,792921000.0,,,USD,0.0,USD,0.0,USD,677541000.0,,,USD,115380000.0,USD,0.0,USD,677541000.0,USD,115380000.0,415000.0
1840877,Anzu Special Acquisition Corp I,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,-1138245.0,USD,-1138245.0,USD,0.0,,,USD,28753.0,USD,455698.0,USD,45043101.0,USD,397697.0,USD,45043101.0,,,USD,0.0,USD,44645404.0,USD,21238056.0,,,USD,-20790359.0,USD,11890604.0,USD,9347452.0,USD,-20790359.0,-426945.0
1694665,"Evelo Biosciences, Inc.",2023-08-14,USD / shares,-3.78,,87502000.0,,,USD,19574000.0,USD,0.0,USD,-21103000.0,USD,-21103000.0,USD,0.0,USD,-18000.0,USD,-19845000.0,USD,0.0,USD,20819000.0,USD,11263000.0,USD,20819000.0,USD,2369000.0,USD,0.0,USD,9556000.0,USD,66945000.0,USD,7187000.0,USD,-46126000.0,USD,11404000.0,USD,55541000.0,USD,-46126000.0,-19845000.0
1824185,HH&L Acquisition Co.,2023-08-14,,,,87502000.0,,,,61616000.0,,116920000.0,USD,1519702.0,USD,1519702.0,USD,0.0,,,USD,-9017.0,USD,-39655214.0,USD,65761265.0,USD,219352.0,USD,65761265.0,,,USD,0.0,USD,65541913.0,USD,14714042.0,,,USD,-14394690.0,USD,6415600.0,USD,8298442.0,USD,-14394690.0,39646197.0
1518461,"AmpliTech Group, Inc.",2023-08-14,,,USD,2152022.0,USD,1921209.0,USD,2429319.0,USD,4073231.0,USD,-472761.0,USD,-472761.0,USD,0.0,,,USD,-1396222.0,USD,-51741.0,USD,34297238.0,USD,19673117.0,USD,34297238.0,USD,2644890.0,USD,0.0,USD,14624121.0,USD,6465478.0,USD,11979231.0,USD,27831760.0,USD,3508969.0,USD,2956509.0,USD,27831760.0,-1344481.0
1101026,"Zivo Bioscience, Inc.",2023-08-14,,,USD,701.0,USD,3349.0,USD,1827215.0,USD,4050.0,USD,-2070572.0,USD,-2070572.0,USD,0.0,,,USD,0.0,USD,798133.0,USD,710330.0,USD,530075.0,USD,710330.0,USD,0.0,USD,0.0,USD,180255.0,USD,3855162.0,,,USD,-3144832.0,USD,50920.0,USD,3804242.0,USD,-3144832.0,-798133.0
1691936,"STRYVE FOODS, INC.",2023-08-14,USD / shares,-2.05,USD,4945856.0,USD,1050685.0,USD,4426389.0,USD,5996541.0,USD,-4308817.0,USD,-4308817.0,USD,0.0,,,USD,-56690.0,USD,2544733.0,USD,38116579.0,USD,12716032.0,USD,38116579.0,USD,7896713.0,USD,0.0,USD,25400547.0,USD,28755860.0,USD,17503834.0,USD,9360719.0,USD,17834081.0,USD,10921779.0,USD,9360719.0,-2601423.0
